x_real, y_real, speed, time
-31.861, -510.698, 16.276, 94.403
-31.906, -511.240, 16.331, 94.436
-31.953, -511.784, 16.385, 94.469
-32.002, -512.329, 16.440, 94.502
-32.052, -512.876, 16.495, 94.535
-32.104, -513.425, 16.550, 94.568
-32.157, -513.975, 16.606, 94.601
-32.212, -514.528, 16.661, 94.634
-32.268, -515.082, 16.717, 94.667
-32.325, -515.637, 16.773, 94.700
-32.383, -516.195, 16.829, 94.733
-32.443, -516.754, 16.886, 94.766
-32.504, -517.315, 16.942, 94.799
-32.567, -517.878, 16.999, 94.832
-32.630, -518.442, 17.056, 94.865
-32.695, -519.008, 17.113, 94.898
-32.761, -519.577, 17.170, 94.931
-32.828, -520.146, 17.227, 94.964
-32.896, -520.718, 17.285, 94.997
-32.965, -521.292, 17.343, 95.030
-33.035, -521.867, 17.401, 95.063
-33.107, -522.444, 17.459, 95.096
-33.179, -523.023, 17.517, 95.129
-33.252, -523.604, 17.576, 95.162
-33.327, -524.186, 17.635, 95.195
-33.402, -524.771, 17.694, 95.228
-33.478, -525.357, 17.753, 95.261
-33.555, -525.945, 17.812, 95.294
-33.632, -526.536, 17.872, 95.327
-33.711, -527.128, 17.932, 95.360
-33.790, -527.722, 17.992, 95.393
-33.870, -528.318, 18.052, 95.426
-33.951, -528.915, 18.112, 95.459
-34.032, -529.515, 18.173, 95.492
-34.114, -530.117, 18.234, 95.525
-34.197, -530.721, 18.295, 95.558
-34.280, -531.326, 18.356, 95.591
-34.364, -531.934, 18.417, 95.624
-34.449, -532.544, 18.479, 95.657
-34.534, -533.155, 18.540, 95.690
-34.619, -533.769, 18.602, 95.723
-34.705, -534.385, 18.665, 95.756
-34.791, -535.003, 18.727, 95.789
-34.877, -535.622, 18.790, 95.822
-34.964, -536.244, 18.853, 95.855
-35.051, -536.868, 18.916, 95.888
-35.139, -537.495, 18.979, 95.921
-35.226, -538.123, 19.043, 95.954
-35.314, -538.753, 19.106, 95.987
-35.402, -539.385, 19.170, 96.020
-35.490, -540.020, 19.234, 96.053
-35.578, -540.657, 19.299, 96.086
-35.666, -541.296, 19.363, 96.119
-35.754, -541.937, 19.426, 96.152
-35.841, -542.580, 19.482, 96.185
-35.929, -543.224, 19.523, 96.218
-36.016, -543.869, 19.542, 96.251
